orgnr_frtk,yrkeskode,antall_stillinger
979191138,2163,1
979191138,2512,5
979191138,2431,4
979191138,3322,1
979191138,2511,146
997023536,2511,4
915113737,3119,1
915113737,1349,1
915113737,2519,1
915113737,4110,1
981894529,2421,1
992037601,1349,11
992037601,2519,13
992037601,3512,5
992037601,3511,4
992037601,2412,7
992037601,1211,1
992037601,2413,9
992037601,3431,3
992037601,2166,6
992037601,4110,1
992037601,1330,3
992037601,4313,5
992037601,2423,2
992037601,2512,2
992037601,4311,2
992037601,2431,5
992037601,2411,2
992037601,2424,1
992037601,2631,8
992037601,2161,5
992037601,2152,2
992037601,2146,1
992037601,2511,146
912517012,2519,4
912517012,1330,2
912517012,2421,2
912517012,2161,1
912517012,2511,14
982315387,7411,2
982315387,3114,2
982315387,7422,8
966000155,5419,2
966000155,7411,2
966000155,2413,1
966000155,5246,2
966000155,9412,1
966000155,4110,1
966000155,1342,1
966000155,8152,1
966000155,3313,1
966000155,9112,10
966000155,7115,1
998419816,3313,3
994419110,4311,3
912274780,7232,4
912274780,4221,2
914890519,2621,1
914890519,1212,1
914890896,2621,2
914890896,7411,3
914890896,3113,1
989746111,3313,1
915136613,1120,1
915136613,4321,1
915136613,2513,1
915136613,2423,1
915136613,4311,2
915136613,2411,1
915136613,2433,3
915136613,3322,4
979758936,7125,2
979758936,4321,2
979758936,7115,1
979758936,7222,1
997696565,3313,2
945274476,3313,6
879738342,3313,3
981947843,1120,9
981947843,1349,6
981947843,2412,3
981947843,1211,3
981947843,3311,1
981947843,2432,1
981947843,1346,2
981947843,4313,7
981947843,2513,1
981947843,1222,1
981947843,1212,1
981947843,3313,81
981947843,4311,8
981947843,2431,2
981947843,2411,8
981947843,2631,1
981947843,1221,9
981947843,3322,3
981947843,2529,1
981947843,2141,1
981001338,3313,5
937188420,1120,1
937188420,3313,22
937188420,4311,1
999287654,2611,1
999287654,3313,2
999287654,2433,1
999287654,3322,2
959378371,3313,3
932764636,1120,1
932764636,1349,1
932764636,4110,1
932764636,3313,4
932764636,4311,3
980333108,4313,2
980333108,3313,2
879580382,1346,1
879580382,3313,5
879580382,2411,1
935362504,3313,10
935362504,1221,1
925947210,3313,3
916952929,3439,1
916952929,3114,1
916952929,3322,1
988847798,3313,6
892480702,2211,33
892480702,5329,30
892480702,2353,6
892480702,3333,16
892480702,5223,1
892480702,5321,124
892480702,2423,1
892480702,2221,4
892480702,2223,363
892480702,2320,1
898734242,3313,1
967034681,5223,343
967034681,2413,1
967034681,4110,2
967034681,4321,2
967034681,1345,1
967034681,3313,1
967034681,1221,1
967034681,1420,52
995284766,3119,2
995284766,3341,1
995284766,1321,1
995284766,3115,3
995284766,2433,1
988233315,1120,1
988233315,3119,2
988233315,1349,4
988233315,7412,2
988233315,7411,18
988233315,3114,1
988233315,3113,1
988233315,3257,1
988233315,3323,1
988233315,1324,1
988233315,1221,4
988233315,2433,1
988233315,2142,2
988233315,2144,4
951741205,4110,1
971587202,1221,1
971587202,3322,1
980430596,4110,3
980430596,4222,1
980430596,3322,1
928836851,4321,1
928836851,1321,1
928836851,3322,1
958827393,7115,1
921711182,5223,2
921711182,2413,6
921711182,4110,1
921711182,2411,1
921711182,3322,2
996342778,1349,2
996342778,8342,8
996342778,2114,1
996342778,3115,1
996342778,2142,1
997657020,1120,1
997657020,1219,1
997657020,1349,1
997657020,3323,1
997657020,2433,1
999137504,1221,2
995914921,3114,1
995914921,2144,2
995914921,2511,1
984113005,1219,1
984113005,3119,4
984113005,1349,4
984113005,3333,1
984113005,3123,1
984113005,2412,1
984113005,1223,3
984113005,2114,9
984113005,3117,18
984113005,4110,1
984113005,1322,3
984113005,8113,1
984113005,2423,4
984113005,1221,3
984113005,2146,2
986998055,3313,2
919030151,3322,1
939778241,7411,1
987777095,7233,1
987777095,5223,1
987777095,7122,4
987777095,4321,1
987777095,3313,1
987777095,3322,3
970974423,7122,2
968833073,7122,4
964198950,3112,1
964198950,3322,2
985400792,5223,1
985400792,7122,4
985400792,1221,1
985400792,2142,1
912278174,7411,3
987840846,3313,2
985432414,8219,1
985432414,1330,1
985432414,8211,1
985432414,3343,1
994256696,5223,2
994256696,7127,9
994256696,7126,3
994256696,3322,3
995659891,5223,1
959569452,3511,1
959569452,2511,2
983596428,5311,3
983596428,2636,1
983596428,4110,2
983596428,3412,1
983596428,4311,1
983596428,2431,5
983596428,3413,4
983596428,3322,4
983596428,1431,1
983596428,1114,4
989866982,5223,1
879438462,1120,12
879438462,3119,1
879438462,1349,11
879438462,2359,2
879438462,2355,1
879438462,5223,2
879438462,3114,1
879438462,2264,5
879438462,4110,5
879438462,4222,2
879438462,4313,1
879438462,2431,1
879438462,9112,1
879438462,1221,1
879438462,3322,1
879438462,3423,384
879438462,1431,11
879438462,3422,111
981187326,1221,1
997656954,5132,1
893938192,4110,1
984122624,8342,2
971437790,2432,3
971437790,2642,1
971437790,9412,1
971437790,4110,1
971437790,2421,2
971437790,1111,1
971437790,3313,2
971437790,2632,1
971437790,1114,6
991955771,5120,7
914308437,8332,3
995767813,2519,1
995767813,5223,5
995767813,2166,1
995767813,3323,1
995767813,4110,3
995767813,1321,1
995767813,1324,1
995767813,4322,1
995767813,2163,6
995767813,3313,1
995767813,2431,6
995767813,4226,1
995767813,2411,1
995767813,1221,3
995767813,3322,4
995767813,2511,1
995767813,3522,1
995767813,1420,1
980480771,1120,1
980480771,1439,2
980480771,5419,10
980480771,5223,6
980480771,4224,7
980480771,4110,1
980480771,5131,1
980480771,3423,5
980480771,3422,24
980480771,5153,1
977057043,2264,3
977057043,3256,1
988737542,4224,14
988737542,1411,1
988737542,9112,1
988737542,3322,1
999144950,8332,3
982957370,9329,3
982957370,1349,6
982957370,2519,2
982957370,5249,1
982957370,2149,2
982957370,8342,7
982957370,3333,2
982957370,3123,2
982957370,3122,1
982957370,7512,1
982957370,7114,15
982957370,3512,1
982957370,5223,4
982957370,3112,2
982957370,3114,11
982957370,3113,1
982957370,2412,1
982957370,2166,2
982957370,9313,5
982957370,2422,1
982957370,2432,1
982957370,3117,2
982957370,3323,2
982957370,5120,2
982957370,4110,9
982957370,3312,1
982957370,4222,13
982957370,4321,5
982957370,2162,1
982957370,8332,9
982957370,1321,2
982957370,1345,1
982957370,4322,1
982957370,7131,1
982957370,3115,3
982957370,8211,1
982957370,7112,4
982957370,2513,2
982957370,8131,2
982957370,8121,5
982957370,2423,4
982957370,2512,3
982957370,3313,4
982957370,4311,3
982957370,9112,1
982957370,2411,1
982957370,1221,2
982957370,2433,4
982957370,3322,5
982957370,2529,1
982957370,2142,2
982957370,2152,1
982957370,2144,2
982957370,3343,1
982957370,7212,8
982957370,2511,14
982957370,5244,11
982957370,7115,10
982957370,0,1
982957370,7222,1
913407067,1120,1
913407067,3119,1
913407067,7233,1
913407067,7411,1
913407067,7413,3
913407067,2412,1
913407067,2413,1
913407067,4110,1
913407067,1321,1
913407067,3115,1
913407067,7214,2
913407067,4311,1
913407067,3322,2
913407067,7115,4
989265938,3256,1
920757626,5223,6
913270940,3313,2
981052293,9312,1
960637402,1323,2
960637402,1221,1
960637402,2142,1
947130552,1323,1
988690341,1349,1
964854173,3119,2
964854173,7212,2
815610652,2611,2
815610652,4110,1
964802424,3112,2
964802424,2166,2
964802424,1330,1
964802424,7126,3
964802424,1221,1
981063112,2431,1
817469752,2511,2
994251937,5141,3
987661739,5141,2
922437688,5223,2
920189512,5120,2
917131198,2511,1
929320611,1120,1
929320611,9629,1
929320611,5329,1
929320611,5223,1
929320611,5321,1
929320611,4110,1
929320611,3412,6
929320611,3353,2
996868656,3412,1
996868656,2635,1
995221608,3313,1
995221608,3322,1
991678891,4311,1
989049135,5329,1
919497653,3313,3
938683913,3313,4
983847412,3322,5
977318912,1349,1
977318912,7115,1
991977651,2359,2
991977651,3117,4
991977651,3323,1
991977651,3134,2
991977651,1322,4
991977651,7215,2
991977651,1221,1
991977651,2146,2
976179544,2359,2
976179544,2641,1
976179544,3117,1
962238742,2146,2
916925506,2411,1
988774677,1221,1
988774677,2141,2
914445426,1346,1
914445426,3313,2
990652546,3313,1
992564113,3313,3
992564113,2411,4
885807542,1219,1
885807542,3119,5
885807542,1349,1
885807542,2149,1
885807542,7412,1
885807542,3112,2
885807542,3511,1
885807542,7411,2
885807542,3114,7
885807542,3113,3
885807542,2412,1
885807542,2422,1
885807542,3117,2
885807542,3323,8
885807542,4110,1
885807542,3312,1
885807542,4321,2
885807542,1330,1
885807542,1321,2
885807542,1324,1
885807542,4322,3
885807542,3115,8
885807542,8160,1
885807542,2423,2
885807542,3313,3
885807542,4311,5
885807542,4226,1
885807542,2411,7
885807542,3322,2
885807542,2142,2
885807542,2152,4
885807542,2146,1
885807542,2144,2
885807542,7212,4
885807542,2511,2
976145178,1221,1
917790671,5223,9
917790671,3322,25
917790671,5244,13
984134029,5322,5
920348114,4311,2
920348114,3322,1
987794828,2211,20
987794828,5329,5
987794828,7233,3
987794828,8342,4
987794828,5311,5
987794828,7231,3
987794828,3212,1
987794828,7411,1
987794828,2342,7
987794828,2263,1
987794828,5321,11
987794828,3256,1
987794828,3323,1
987794828,2222,2
987794828,4110,1
987794828,8343,1
987794828,4321,6
987794828,1342,1
987794828,2212,3
987794828,2423,1
987794828,7214,2
987794828,3313,1
987794828,7126,2
987794828,3322,1
987794828,5131,2
987794828,2146,1
987794828,7511,2
987794828,2221,89
987794828,7212,4
987794828,2223,605
987794828,7115,1
987794666,3342,1
987794666,7119,12
987794666,3119,1
987794666,1349,4
987794666,5329,1
987794666,2519,1
987794666,7233,5
987794666,8342,6
987794666,3333,13
987794666,2621,1
987794666,4415,1
987794666,7412,2
987794666,7512,2
987794666,5311,236
987794666,5132,4
987794666,7114,28
987794666,7231,85
987794666,3512,2
987794666,5223,14
987794666,3112,3
987794666,3511,4
987794666,7411,20
987794666,3114,3
987794666,1211,1
987794666,5111,1
987794666,3321,3
987794666,2342,20
987794666,5246,8
987794666,9612,1
987794666,2166,2
987794666,2341,3
987794666,7122,3
987794666,6221,2
987794666,3257,1
987794666,5321,8
987794666,9312,2
987794666,4224,1
987794666,9321,4
987794666,2422,1
987794666,2432,2
987794666,3117,4
987794666,3323,3
987794666,7124,1
987794666,2611,3
987794666,3116,1
987794666,9412,20
987794666,5120,20
987794666,4110,23
987794666,7213,19
987794666,7127,12
987794666,3312,4
987794666,4211,1
987794666,4222,10
987794666,4321,49
987794666,9333,3
987794666,8332,57
987794666,1330,1
987794666,1321,3
987794666,2330,1
987794666,4322,6
987794666,4313,7
987794666,7131,12
987794666,7223,2
987794666,8212,5
987794666,8131,1
987794666,8160,9
987794666,8114,2
987794666,7132,12
987794666,2423,12
987794666,4416,1
987794666,7214,2
987794666,3313,2
987794666,4311,26
987794666,4221,3
987794666,2431,1
987794666,9112,4
987794666,9611,3
987794666,4226,14
987794666,1412,4
987794666,2411,3
987794666,2631,1
987794666,7126,15
987794666,3354,1
987794666,1221,1
987794666,2433,1
987794666,3322,4
987794666,5131,4
987794666,2142,1
987794666,2152,5
987794666,2146,5
987794666,2144,1
987794666,3343,3
987794666,5312,1
987794666,7511,3
987794666,3331,2
987794666,2351,2
987794666,7211,2
987794666,7212,7
987794666,2223,2
987794666,2511,15
987794666,7422,6
987794666,3351,1
987794666,1114,1
987794666,4323,1
987794666,8344,10
987794666,7115,80
987794666,2310,2
987794666,0,5
987794666,1420,2
987794666,5414,10
987794666,7222,1
987794666,2320,2
935333156,1120,2
935333156,3342,1
935333156,1219,4
935333156,7119,69
935333156,9629,2
935333156,9329,42
935333156,7549,2
935333156,3119,15
935333156,2619,1
935333156,1349,13
935333156,2359,1
935333156,8219,1
935333156,5329,4
935333156,2519,15
935333156,2149,1
935333156,3339,7
935333156,7233,109
935333156,8342,84
935333156,2514,4
935333156,3333,45
935333156,3123,11
935333156,3122,3
935333156,3341,6
935333156,2164,5
935333156,2621,9
935333156,4415,10
935333156,7412,18
935333156,7512,9
935333156,5311,762
935333156,5132,3
935333156,7114,135
935333156,8322,53
935333156,7231,516
935333156,9122,12
935333156,2131,1
935333156,3141,2
935333156,5411,1
935333156,3512,13
935333156,9621,3
935333156,8331,9
935333156,5222,1
935333156,5223,126
935333156,3112,16
935333156,4132,10
935333156,3511,14
935333156,3334,5
935333156,7411,190
935333156,3114,11
935333156,3113,6
935333156,7413,3
935333156,2262,1
935333156,7133,2
935333156,2412,33
935333156,1211,7
935333156,3311,8
935333156,5111,1
935333156,3321,31
935333156,3431,1
935333156,2342,63
935333156,6113,17
935333156,5246,37
935333156,7125,29
935333156,2166,10
935333156,2341,105
935333156,7122,48
935333156,3324,1
935333156,6221,2
935333156,3257,8
935333156,5321,11
935333156,3256,6
935333156,9312,46
935333156,9313,42
935333156,5322,1
935333156,4224,22
935333156,9321,15
935333156,2422,17
935333156,2432,4
935333156,4225,2
935333156,3117,16
935333156,4214,7
935333156,5221,2
935333156,3323,31
935333156,3514,1
935333156,7124,2
935333156,8341,1
935333156,2642,1
935333156,2611,7
935333156,3116,4
935333156,9412,95
935333156,5165,2
935333156,5120,97
935333156,4110,263
935333156,3134,1
935333156,7213,102
935333156,8343,19
935333156,7127,204
935333156,3312,71
935333156,4211,9
935333156,4222,61
935333156,4321,590
935333156,2165,1
935333156,9333,10
935333156,8332,455
935333156,1330,6
935333156,1323,6
935333156,1343,1
935333156,1346,2
935333156,1342,7
935333156,1321,5
935333156,1324,5
935333156,2330,2
935333156,4322,18
935333156,4313,52
935333156,7131,168
935333156,3115,28
935333156,2120,2
935333156,7232,2
935333156,6121,1
935333156,7223,7
935333156,7224,1
935333156,3412,47
935333156,8212,1
935333156,8211,8
935333156,7112,16
935333156,7522,2
935333156,3513,1
935333156,8189,1
935333156,8113,4
935333156,8131,5
935333156,8121,36
935333156,8160,68
935333156,8114,1
935333156,8142,1
935333156,8171,1
935333156,8172,5
935333156,2421,2
935333156,7132,47
935333156,1222,2
935333156,8183,13
935333156,2423,79
935333156,4416,2
935333156,1212,6
935333156,7214,38
935333156,4412,17
935333156,7311,4
935333156,2163,1
935333156,2512,9
935333156,8112,1
935333156,7515,1
935333156,3313,66
935333156,4311,210
935333156,4221,7
935333156,2431,28
935333156,9112,105
935333156,5151,2
935333156,9611,12
935333156,4226,78
935333156,1412,4
935333156,2411,51
935333156,7215,17
935333156,2633,1
935333156,2632,1
935333156,2631,3
935333156,7126,409
935333156,3354,2
935333156,3353,7
935333156,1221,8
935333156,2434,2
935333156,2433,10
935333156,3322,73
935333156,4223,5
935333156,7421,2
935333156,5245,2
935333156,5131,115
935333156,2529,3
935333156,2161,2
935333156,2142,8
935333156,2152,3
935333156,2151,1
935333156,2146,6
935333156,2141,3
935333156,2145,1
935333156,2144,7
935333156,3434,7
935333156,3343,8
935333156,3352,10
935333156,5312,52
935333156,7542,3
935333156,7511,52
935333156,3331,15
935333156,2351,8
935333156,2352,1
935333156,2221,2
935333156,3423,1
935333156,1431,1
935333156,7211,2
935333156,7212,114
935333156,2223,83
935333156,7234,1
935333156,2522,2
935333156,2511,42
935333156,3315,7
935333156,7121,31
935333156,3118,14
935333156,7422,64
935333156,5244,9
935333156,3351,3
935333156,1114,1
935333156,5211,1
935333156,4323,9
935333156,3422,2
935333156,8344,124
935333156,7322,7
935333156,7115,461
935333156,2310,1
935333156,0,59
935333156,5153,25
935333156,1420,9
935333156,9334,1
935333156,5414,6
935333156,7222,28
935333156,2224,6
935333156,7318,1
935333156,9123,1
935333156,2320,6
959934924,3119,1
959934924,7233,1
959934924,8342,6
959934924,3333,4
959934924,3123,3
959934924,2621,1
959934924,5311,17
959934924,5132,1
959934924,7114,28
959934924,7231,19
959934924,8331,1
959934924,5222,1
959934924,5223,4
959934924,7411,53
959934924,2342,4
959934924,6113,5
959934924,9312,1
959934924,3323,1
959934924,5120,2
959934924,4110,2
959934924,7213,3
959934924,7127,115
959934924,4222,3
959934924,4321,17
959934924,8332,3
959934924,4313,1
959934924,7131,5
959934924,3115,1
959934924,7112,19
959934924,8160,2
959934924,7132,1
959934924,1222,2
959934924,2423,3
959934924,7214,2
959934924,3313,3
959934924,4311,3
959934924,9112,2
959934924,4226,5
959934924,2411,1
959934924,7215,2
959934924,7126,33
959934924,2433,1
959934924,3322,2
959934924,7421,10
959934924,5131,2
959934924,2142,2
959934924,7511,2
959934924,2352,2
959934924,7212,4
959934924,2511,1
959934924,7121,6
959934924,3118,1
959934924,7422,21
959934924,7115,23
959934924,0,2
959934924,7222,1
995238128,5120,2
984603746,5223,2
984603746,1420,1
983193641,4222,1
983193641,7132,2
983193641,7214,1
983193641,7212,16
983193641,5211,2
983193641,7115,10
914384427,1221,2
914384427,2511,11
993251844,9112,25
971259302,1342,1
971259302,1114,1
912355586,7233,5
912355586,5120,5
912355586,8113,3
912355586,9112,5
936523730,3114,1
936523730,4110,4
936523730,1221,1
936523730,2433,2
996927741,1349,4
996927741,3333,6
996927741,5223,174
996927741,5242,4
996927741,4110,5
996927741,2421,1
996927741,2423,8
996927741,2431,189
996927741,1221,20
996927741,2434,5
996927741,2433,18
996927741,3322,174
996927741,5244,15
914742439,3119,4
914742439,1349,1
914742439,5249,2
914742439,3333,2
914742439,5223,119
914742439,5242,2
914742439,5243,34
914742439,1223,1
914742439,7125,4
914742439,4110,1
914742439,4222,3
914742439,1222,10
914742439,2423,12
914742439,3313,3
914742439,2431,377
914742439,1221,33
914742439,2434,22
914742439,2433,32
914742439,3322,442
914742439,5244,3
976518292,3115,1
987714638,3119,3
987714638,7233,2
987714638,7411,10
987714638,3114,1
987714638,3117,10
987714638,4110,2
987714638,3115,2
987714638,7223,10
987714638,3412,2
987714638,8121,1
987714638,2411,1
987714638,7212,20
987714638,7222,11
914164249,2421,15
914164249,2433,2
914164249,3322,6
914164249,2511,1
813285762,4313,1
913143663,3313,1
913143663,3322,3
913143663,2511,7
985483892,8342,1
985483892,8322,1
985483892,4321,97
985483892,4322,16
985483892,8160,15
985483892,8183,2
985483892,4323,2
990153884,2611,4
998013593,3313,2
989176013,1211,4
989176013,1346,1
989176013,4313,4
989176013,3313,18
989176013,4311,2
989176013,2411,7
987992883,1349,1
987992883,2519,2
987992883,5223,2
987992883,2412,1
987992883,4110,1
987992883,1321,1
987992883,1222,1
987992883,2411,2
987992883,1221,3
987992883,3322,2
987992883,1213,1
987992883,2511,8
960458052,1349,1
981118081,3313,11
981118081,4311,1
998628083,3313,5
998628083,4311,1
996399869,2611,4
913155572,5419,2
913155572,5223,2
913155572,1211,1
913155572,2431,1
913155572,3322,1
913155572,3422,2
913155572,5153,9
947812815,2631,1
971474475,3412,2
817987222,5142,1
885094732,5141,1
995981661,7411,2
933174697,1349,1
933174697,2519,1
933174697,2521,2
933174697,3511,1
933174697,4110,1
933174697,1330,1
933174697,3313,1
933174697,2411,1
933174697,2511,7
992664568,1349,4
992664568,2519,2
992664568,5223,4
992664568,2521,2
992664568,2413,6
992664568,1223,2
992664568,2166,5
992664568,2432,4
992664568,3514,3
992664568,2642,96
992664568,4110,3
992664568,4222,2
992664568,1330,1
992664568,1222,1
992664568,1212,2
992664568,2656,1
992664568,2512,2
992664568,2431,2
992664568,1221,5
992664568,3322,1
992664568,2522,3
992664568,2511,10
992664568,5244,6
992664568,5153,1
980707814,1120,1
980707814,5223,17
980707814,1221,2
980707814,5244,54
912173275,5131,2
996459551,3333,6
996459551,5223,14
996459551,2432,2
996459551,4214,1
996459551,4110,2
