orgnr_frtk,nkode1,ansatte_antall,navn,naerk_tekst
997127064,43.320,5.0,HÅNDVERKER HANSEN AS,Snekkerarbeid
993523887,41.200,6.0,HÅNDVERKER1 AS,Oppføring av bygninger
914486289,41.200,4.0,HÅNDVERKERE ROBINSSON AS,Oppføring av bygninger
945565594,41.200,52.0,HÅNDVERKERIET AS,Oppføring av bygninger
917250723,10.710,9.0,HÅNDVERKSBAKERIET AKER BRYGGE AS,Produksjon av brød og ferske konditorvarer
997410270,10.710,40.0,HÅNDVERKSBAKERIET AS,Produksjon av brød og ferske konditorvarer
984706553,41.200,9.0,HÅNDVERKSCOMPAGNIET AS,Oppføring av bygninger
989307835,46.520,11.0,HÅNDVERKSDATA AS,Engroshandel med elektronikkutstyr og telekommunikasjonsutstyr samt deler
998003326,43.341,8.0,HÅNDVERKSGRUPPEN AS,Malerarbeid
997275624,43.990,7.0,HÅNDVERKSGRUPPEN NYTT HJEM AS,Annen spesialisert bygge- og anleggsvirksomhet
969030357,41.200,39.0,HÅNDVERKSKOMPANIET AS,Oppføring av bygninger
987888547,73.110,1.0,HÅNDVERKSMUR AS,Reklamebyråer
989363476,78.200,62.0,HÅNDVERKSPARTNER AS,Utleie av arbeidskraft
971227877,41.200,15.0,HÅNDVERKSTEKNIKK AS,Oppføring av bygninger
988455261,96.020,2.0,HÅR & SÅNT Silje Kristin Rusten,Frisering og annen skjønnhetspleie
988874833,96.020,2.0,HÅR ATELIET Therese Wilhelmsen,Frisering og annen skjønnhetspleie
912159671,96.020,18.0,HÅR DESIGN FRISØR AS,Frisering og annen skjønnhetspleie
941702546,96.020,21.0,HÅR FINT AS,Frisering og annen skjønnhetspleie
982790409,96.020,11.0,HÅR-FRISØR AS,Frisering og annen skjønnhetspleie
991570713,96.020,1.0,HÅRATELIER AS,Frisering og annen skjønnhetspleie
950573961,96.020,5.0,HÅRDESIGN A SALONG AS,Frisering og annen skjønnhetspleie
911879778,96.020,14.0,HÅRDESIGN A-SALONG 2 ETG. AS,Frisering og annen skjønnhetspleie
991014543,96.020,11.0,HÅRDESIGN AS,Frisering og annen skjønnhetspleie
968806580,96.020,4.0,HÅREK FRISØR AS,Frisering og annen skjønnhetspleie
916331614,96.020,7.0,HÅREK FRISØRSTUDIO AS,Frisering og annen skjønnhetspleie
989812181,96.020,3.0,HÅRFINT OPPDAL TOVE GRÆNDSEN,Frisering og annen skjønnhetspleie
982175305,96.020,8.0,HÅRGAIDEN AS,Frisering og annen skjønnhetspleie
996655229,96.020,4.0,HÅRGALLERIET RJUKAN AS,Frisering og annen skjønnhetspleie
913826841,96.020,6.0,HÅRMAKERIET LILLESAND AS,Frisering og annen skjønnhetspleie
997801725,96.020,4.0,HÅROLOGISALONGEN AS,Frisering og annen skjønnhetspleie
991812377,96.020,8.0,HÅRREISANDE AS,Frisering og annen skjønnhetspleie
977519160,96.020,11.0,HÅRSMIA AS,Frisering og annen skjønnhetspleie
915493157,96.020,3.0,HÅRSTRÅET FRISØR NARVIK AS,Frisering og annen skjønnhetspleie
920948952,96.020,3.0,HÅRSTUDIO 1095 AS,Frisering og annen skjønnhetspleie
812070142,96.020,6.0,HÅRSTUDIOET AS,Frisering og annen skjønnhetspleie
990378266,96.020,5.0,HÅRSTUGGU v/ Kari Odlo Myrvang,Frisering og annen skjønnhetspleie
912406261,96.020,6.0,HÅRTÅPPEN AS,Frisering og annen skjønnhetspleie
917533008,46.694,2.0,HÅVAR FÆTTEN,"Engroshandel med maskiner og utstyr til handel, transport og tjenesteyting ellers"
988432938,47.111,19.0,HÅVARD JENSEN AS,Butikkhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler
922699038,69.201,9.0,HÅVARD KARLSEN REGNSKAPSKONTOR AS,Regnskap og bokføring
920008208,47.111,20.0,HÅVARD SITT AS,Butikkhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler
911726866,47.111,22.0,HÅVARD THORSVIK AS,Butikkhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler
984301944,49.410,5.0,HÅØY KRAN & TRANSPORT AS,Godstransport på vei
971254998,88.911,15.0,HÆBEK KVINNE- OG FAMILIELAG,Barnehager
964963916,84.110,372.0,HÆGEBOSTAD KOMMUNE,Generell offentlig administrasjon
979361475,38.110,5.0,HÆGEBOSTAD OG ÅSERAL RENOVASJONSSELSKAP-HÅR IKS,Innsamling av ikke-farlig avfall
988320692,47.111,15.0,HÆGELAND LANDHANDEL AS,Butikkhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler
811923532,69.201,10.0,HÆGLAND & SVANBERG AS,Regnskap og bokføring
917188807,45.200,28.0,HÆHRE & ISACHSEN AUTO AS,"Vedlikehold og reparasjon av motorvogner, unntatt motorsykler"
934176472,33.120,77.0,HÆHRE & ISACHSEN VERKSTED AS,Reparasjon av maskiner
986420010,42.110,904.0,HÆHRE ENTREPRENØR AS,Bygging av veier og motorveier
986420045,43.990,16.0,HÆHRE GULVSTØP AS,Annen spesialisert bygge- og anleggsvirksomhet
970902228,41.200,6.0,HÆRNES BYGGTJENESTE AS,Oppføring av bygninger
919511753,73.110,3.0,HÆSHTAG AS,Reklamebyråer
921482957,50.201,118.0,HÖEGH AUTOLINERS MANAGEMENT AS,Utenriks sjøfart med gods
934862937,69.201,11.0,HÖEGH CAPITAL PARTNERS AS,Regnskap og bokføring
989713892,41.109,50.0,HÖEGH EIENDOMSSELSKAP AS,Utvikling og salg av egen fast eiendom ellers
989837877,50.201,108.0,HÖEGH LNG AS,Utenriks sjøfart med gods
993874639,50.201,24.0,HÖEGH LNG FLEET MANAGEMENT AS,Utenriks sjøfart med gods
913936175,33.200,84.0,HÖGANÄS BORGESTAD AS,Installasjon av industrimaskiner og -utstyr
980908836,46.739,97.0,HÖRMANN NORGE AS,Engroshandel med byggevarer ikke nevnt annet sted
922600627,47.111,13.0,HÖRNQVIST SMITH AS,Butikkhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler
971501030,88.911,37.0,HØDDVOLLBARNEHAGEN SA,Barnehager
912128164,85.599,2.0,HØGHEIM OPPLÆRING AS,Annen undervisning ikke nevnt annet sted
966107650,27.120,43.0,HØGLUND MARINE AUTOMASJON AS,Produksjon av elektriske fordelings- og kontrolltavler og paneler
944671668,43.120,12.0,HØGMO FJELLSPRENGING AS,Grunnarbeid
918108467,85.423,1557.0,HØGSKOLEN I INNLANDET,Undervisning ved statlige høgskoler
971555483,85.422,251.0,HØGSKOLEN I MOLDE,Undervisning ved vitenskapelige høgskoler
971567376,85.423,721.0,HØGSKOLEN I ØSTFOLD,Undervisning ved statlige høgskoler
991237313,85.609,7.0,HØGSKOLESENTERET I KRISTIANSUND AS,Andre tjenester tilknyttet undervisning
977116740,85.429,23.0,HØGSKOLESTIFTELSEN I KONGSVINGER,Undervisning ved andre høgskoler
983825680,85.429,10.0,HØGSKULEN FOR LANDBRUK OG BYGDEUTVIKLING SA,Undervisning ved andre høgskoler
974809672,85.423,422.0,HØGSKULEN I VOLDA,Undervisning ved statlige høgskoler
917641404,85.423,2989.0,HØGSKULEN PÅ VESTLANDET,Undervisning ved statlige høgskoler
971574259,85.591,34.0,HØGTUN FOLKEHØGSKOLE SA,Folkehøgskoleundervisning
936030327,27.510,114.0,HØIAX AS,Produksjon av elektriske husholdningsmaskiner og -apparater
967346691,45.200,3.0,HØIDEN BIL OG BÅTELEKTRO AS,"Vedlikehold og reparasjon av motorvogner, unntatt motorsykler"
912824381,45.402,8.0,HØIDEN MC-SENTER AS,"Detaljhandel med motorsykler, deler og utstyr"
980035867,41.200,22.0,HØIEUELAND AS,Oppføring av bygninger
979691904,25.990,13.0,HØINES MARKING AS,Produksjon av metallvarer ikke nevnt annet sted
981015142,45.310,15.0,HØISTAD BILDELER AS,"Agentur- og engroshandel med deler og utstyr til motorvogner, unntatt motorsykler"
974470748,93.120,5.0,HØLAND IDRETTSLAG,Idrettslag og -klubber
948067323,35.130,22.0,HØLAND OG SETSKOG ELVERK SA,Distribusjon av elektrisitet
937885822,64.190,40.0,HØLAND OG SETSKOG SPAREBANK,Bankvirksomhet ellers
995985683,88.911,24.0,HØLEN FUS BARNEHAGE AS,Barnehager
980233960,25.620,5.0,HØMEK AS,Bearbeiding av metaller
911941899,93.110,5.0,HØNEFOSS ARENA AS,Drift av idrettsanlegg
978704182,45.192,12.0,HØNEFOSS BIL AS,"Detaljhandel med andre motorvogner, unntatt motorsykler"
985867712,93.190,16.0,HØNEFOSS BOWLINGSENTER AS,Andre sportsaktiviteter
990190941,43.342,7.0,HØNEFOSS GLASS - SERVICE AS,Glassarbeid
936372023,46.610,38.0,HØNEFOSS MASKIN AS,Engroshandel med maskiner og utstyr til jordbruk og skogbruk
934425251,79.110,4.0,HØNEFOSS REISEBYRÅ AS,Reisebyråvirksomhet
950349875,43.221,13.0,HØNEFOSS RØRLEGGERBEDRIFT AS,Rørleggerarbeid
937889097,64.190,22.0,HØNEFOSS SPAREBANK,Bankvirksomhet ellers
979666543,52.214,11.0,HØNEFOSS TAXI SA,Drift av taxisentraler og annen formidling av persontransport
985402264,80.200,34.0,HØNEFOSS VAKTSELSKAP AS,Tjenester tilknyttet vakttjenester
989289608,43.221,15.0,HØNEFOSS VVS AS,Rørleggerarbeid
913826574,33.130,2.0,HØRSELSHJELPEN AS,Reparasjon av elektronisk og optisk utstyr
983610846,56.101,115.0,HØST AS,Drift av restauranter og kafeer
891302312,96.020,12.0,HØST FRISØR AS,Frisering og annen skjønnhetspleie
981711033,38.210,24.0,HØST VERDIEN I AVFALL AS,Behandling og disponering av ikke-farlig avfall
917957606,47.300,11.0,HØSTLAND INVEST AS,Detaljhandel med drivstoff til motorvogner
995693429,86.211,11.0,HØVDINGGÅRDEN LEGEKONTOR AS,Allmenn legetjeneste
914881072,46.732,41.0,HØVELLAST LILLESTRØM AS,Engroshandel med trelast
998209617,47.761,4.0,HØVIK BLOMSTER AS,Butikkhandel med blomster og planter
916220502,47.762,6.0,HØVIK DYREBUTIKK AS,Butikkhandel med kjæledyr og fôr til kjæledyr
986865187,86.211,7.0,HØVIK LEGESENTER DA,Allmenn legetjeneste
976986342,94.910,1.0,HØVIK SOKN,Religiøse organisasjoner
912226484,47.730,14.0,HØVLERIET APOTEK AS,Butikkhandel med apotekvarer
998262674,88.911,52.0,HØVLERIET BARNEHAGE AS,Barnehager
989853759,55.101,1.0,HØVRINGEN FJELLSTUE AS,"Drift av hoteller, pensjonater og moteller med restaurant"
841431162,55.101,9.0,HØVRINGEN HØGFJELLSHOTELL AS,"Drift av hoteller, pensjonater og moteller med restaurant"
887142882,88.911,15.0,HØVÅG HERREDSHUS,Barnehager
989139118,47.730,9.0,HØYANGER APOTEK AS,Butikkhandel med apotekvarer
877498492,68.209,12.0,HØYANGER BUSTADSTIFTING,Utleie av egen eller leid fast eiendom ellers
944439838,84.110,848.0,HØYANGER KOMMUNE,Generell offentlig administrasjon
976995856,94.910,13.0,HØYANGER KYRKJELEGE FELLESRÅD,Religiøse organisasjoner
962283667,43.342,10.0,HØYBRÅTEN GLASSERVICE AS,Glassarbeid
971285109,93.120,20.0,HØYBRÅTEN OG STOVNER IL,Idrettslag og -klubber
911852934,94.910,6.0,"HØYBRÅTEN, FOSSUM OG STOVNER SOKN",Religiøse organisasjoner
999214061,56.101,13.0,HØYDALSMO KRO AS,Drift av restauranter og kafeer
999214029,47.300,32.0,HØYDALSMO SERVICENTER AS,Detaljhandel med drivstoff til motorvogner
995432838,77.320,30.0,HØYDE-SERVICE UTLEIE AS,Utleie og leasing av bygge- og anleggsmaskiner og -utstyr
995127423,43.990,62.0,HØYDEN AS,Annen spesialisert bygge- og anleggsvirksomhet
970891188,68.209,1.0,HØYEGÅRDEN AS,Utleie av egen eller leid fast eiendom ellers
912041379,86.107,55.0,HØYENHALL HELSE OG REHABILITERING AS,Rehabilitering- og opptreningsinstitusjoner
913500563,47.710,31.0,HØYER BERGEN AS,Butikkhandel med klær
917503605,74.101,7.0,HØYER DESIGN AS,"Industridesign, produktdesign og annen teknisk designvirksomhet"
993093882,47.710,46.0,HØYER EGERTORGET AS,Butikkhandel med klær
989163191,47.710,2.0,HØYER GRUPPEN AS,Butikkhandel med klær
987174242,46.421,8.0,HØYER NORGE AS,Engroshandel med klær
916643594,47.710,8.0,HØYER OUTLET STAVANGER AS,Butikkhandel med klær
911641593,47.710,10.0,HØYER SØRLANDSSENTERET AS,Butikkhandel med klær
916794940,47.710,10.0,HØYER TROMSØ AS,Butikkhandel med klær
918560203,52.292,12.0,HØYERGRUPPEN AS,Skipsmegling
974272377,96.020,5.0,HØYERS SALONG,Frisering og annen skjønnhetspleie
861105342,47.300,7.0,HØYLAND AUTO AS,Detaljhandel med drivstoff til motorvogner
987739231,45.200,55.0,HØYLANDET AUTO AS,"Vedlikehold og reparasjon av motorvogner, unntatt motorsykler"
874782432,84.120,25.0,HØYLANDET KOMMUNE ADMINISTRASJON,"Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern"
974778076,84.120,150.0,HØYLANDET KOMMUNE HELSE OG OMSORG,"Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern"
974766159,84.120,95.0,HØYLANDET KOMMUNE OPPVEKST OG KULTUR,"Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern"
974778092,84.130,24.0,HØYLANDET KOMMUNE UTVIKLING OG NÆRING,Offentlig administrasjon tilknyttet næringsvirksomhet og arbeidsmarked
870168012,94.920,48.0,HØYRE,Partipolitiske organisasjoner
975726541,94.920,10.0,HØYRES BYSTYREGRUPPE,Partipolitiske organisasjoner
985569258,94.920,47.0,HØYRES STORTINGSGRUPPE,Partipolitiske organisasjoner
993470708,85.429,31.0,HØYSKOLEN FOR LEDELSE OG TEOLOGI AS,Undervisning ved andre høgskoler
954831604,85.429,1092.0,HØYSKOLEN KRISTIANIA - ERNST G MORTENSENS STIFTELSE,Undervisning ved andre høgskoler
922221650,56.101,1.0,HØYSTAD CATERING AS,Drift av restauranter og kafeer
986565817,41.200,31.0,HØYT & LAVT AS,Oppføring av bygninger
893966862,68.209,1.0,HØYT & LAVT EIENDOM AS,Utleie av egen eller leid fast eiendom ellers
980908739,81.101,18.0,HØYT & LAVT MULTITJENESTER SKIEN AS,Vaktmestertjenester
994087509,93.292,68.0,HØYT OG LAVT AKTIVITETSPARK AS,Fritidsetablissement
914974046,93.210,29.0,HØYT OG LAVT BERGEN AS,Drift av fornøyelses- og temaparker
817092772,93.210,37.0,HØYT OG LAVT KRISTIANSAND AS,Drift av fornøyelses- og temaparker
917804184,37.000,18.0,HØYTRYKKS-VAKTA AS,Oppsamling og behandling av avløpsvann
986874712,43.221,26.0,HØYTRYKKSTEKNIKK AS,Rørleggerarbeid
961262399,37.000,15.0,HØYTRYKKSVAKTA AS,Oppsamling og behandling av avløpsvann
940471079,28.300,19.0,HØYVEG MEKANISKE VERKSTED AS,Produksjon av jordbruks- og skogbruksmaskiner
995536641,47.299,16.0,HØYVIK VAREHANDEL,Butikkhandel med nærings- og nytelsesmidler ikke nevnt annet sted
975822427,47.641,66.0,HØØK HESTESPORT AS,Butikkhandel med sportsutstyr
921355963,43.320,3.0,HÜBNER BYGG,Snekkerarbeid
939685154,41.200,78.0,Høyer Odda AS,Oppføring av bygninger
981237242,47.591,13.0,I BJØRNSEN AS,Butikkhandel med møbler
921524005,43.911,16.0,I BJØRØ KOBBER & BLIKK AS,Blikkenslagerarbeid på tak
996013081,41.200,26.0,I BYGG AS,Oppføring av bygninger
988620351,46.499,1.0,I C LAUVRING,Engroshandel med husholdningsvarer og varer til personlig bruk ikke nevnt annet sted
875988832,96.020,21.0,I GRANDE FRISØR AS,Frisering og annen skjønnhetspleie
876109972,93.120,32.0,I K GIMLETROLL,Idrettslag og -klubber
914048117,47.111,76.0,I K LYKKE DRIFT AS,Butikkhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler
983879098,93.120,4.0,I L VARG,Idrettslag og -klubber
971056606,24.200,65.0,I O S TUBULAR MANAGEMENT AS,Produksjon av andre rør og rørdeler av stål
834432382,28.221,128.0,I P HUSE AS,Produksjon av løfte- og håndteringsutstyr til skip og båter
986936629,88.911,8.0,I TRYGGE HENDER AS,Barnehager
936349617,46.610,16.0,I Ø LANDBRUKSERVICE AS,Engroshandel med maskiner og utstyr til jordbruk og skogbruk
912180301,96.020,7.0,I'EN FRISØR AS,Frisering og annen skjønnhetspleie
985601569,52.214,19.0,I- TAXI AS,Drift av taxisentraler og annen formidling av persontransport
976746996,41.200,40.0,I-BOLIG AS,Oppføring av bygninger
974246694,93.120,1.0,I.L. GIV AKT,Idrettslag og -klubber
999581900,43.210,4.0,I.Ø.HUSHOLDNINGSSERVICE AS,Elektrisk installasjonsarbeid
953286246,46.410,6.0,IA TORGERSEN DESIGN,Engroshandel med tekstiler og utstyrsvarer
877301702,43.222,28.0,IAC VESTCOLD AS,Kuldeanlegg- og varmepumpearbeid
916914059,66.220,16.0,IAM INSURANCE AS,Forsikringsformidling
919165707,45.112,2.0,IAUTO AS,"Detaljhandel med biler og lette motorvogner, unntatt motorsykler"
917971560,82.202,14.0,IB MARKETING AS,Telefonsalg
993497029,46.130,7.0,IB SALGSPARTNER AS,"Agenturhandel med tømmer, trelast og byggevarer"
916791208,62.090,22.0,IBAS ONTRACK AS,Andre tjenester tilknyttet informasjonsteknologi
913305108,14.190,3.0,IBEN OG HOLT AS,Produksjon av klær og tilbehør ellers
977001277,94.910,3.0,IBESTAD KIRKELIGE FELLESRÅD,Religiøse organisasjoner
979352093,84.120,4.0,IBESTAD KOMMUNE HELSESEKSJON,"Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern"
974789965,84.120,105.0,IBESTAD KOMMUNE OPPVEKSTSEKSJON,"Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern"
979352115,84.120,123.0,"IBESTAD KOMMUNE PLEIE, REHABILITERING OG OMSORG","Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern"
974792443,84.130,36.0,"IBESTAD KOMMUNE SEKSJON FOR PLAN, NÆRING OG UTVIKLING",Offentlig administrasjon tilknyttet næringsvirksomhet og arbeidsmarked
974794586,84.110,15.0,IBESTAD KOMMUNE SENTRALADMINISTRASJON,Generell offentlig administrasjon
974792427,84.120,1.0,IBESTAD KOMMUNE SOSIALSEKSJONEN,"Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern"
919278226,69.100,8.0,IBF LEGAL ADVOKATFIRMA AS,Juridisk tjenesteyting
999203256,30.120,20.0,IBIZA BOATS AS,Bygging av fritidsbåter
952070533,38.120,83.0,IBKA NORGE AS,Innsamling av farlig avfall
919827629,45.200,10.0,IBOBILVERKSTED AS,"Vedlikehold og reparasjon av motorvogner, unntatt motorsykler"
996481867,62.010,6.0,IBOOKING AS,Programmeringstjenester
981648196,43.210,31.0,IBR INNSTALLASJON OG BYGGSERVICE AS,Elektrisk installasjonsarbeid
997374614,47.761,2.0,IBSEN BLOMST AS,Butikkhandel med blomster og planter
991569235,86.230,1.0,IBSEN TANNKLINIKK/ TANNLEGE SAZAN BAJALAN,Tannhelsetjenester
932773619,90.040,26.0,IBSENHUSET AS,Drift av lokaler tilknyttet kunstnerisk virksomhet
987621249,86.904,25.0,IBSENSYKEHUSET GJØVIK AS,Annen forebyggende helsetjeneste
987954167,86.212,10.0,IBSENSYKEHUSET PORSGRUNN AS,Somatiske poliklinikker
921368488,41.200,1.0,IBYGG AS,Oppføring av bygninger
998237165,46.450,14.0,IC SCANDINAVIA AS,Engroshandel med parfyme og kosmetikk
971072032,35.140,10.0,ICAP ENERGY AS,Handel med elektrisitet
996072991,45.192,32.0,ICARAVAN AS,"Detaljhandel med andre motorvogner, unntatt motorsykler"
912672808,61.200,9.0,ICE COMMUNICATION NORGE AS,Trådløs telekommunikasjon
992700335,81.299,28.0,ICE DRIFT AS,Annen rengjøringsvirksomhet ikke nevnt annet sted
980954846,46.381,10.0,ICE FISH AS,"Engroshandel med fisk, skalldyr og bløtdyr"
898462692,62.020,1.0,ICE IKT NORGE AS,Konsulentvirksomhet tilknyttet informasjonsteknologi
991715290,61.200,187.0,ICE NORGE AS,Trådløs telekommunikasjon
989677977,46.381,1.0,ICEFRESH AS,"Engroshandel med fisk, skalldyr og bløtdyr"
997904427,81.210,13.0,ICLEAN AS,Rengjøring av bygninger
994236245,66.300,6.0,ICON CAPITAL AS,Fondsforvaltningsvirksomhet
983745601,46.450,22.0,ICON HAIRSPA AS,Engroshandel med parfyme og kosmetikk
916491778,96.020,6.0,ICONIC BEAUTY AS,Frisering og annen skjønnhetspleie
914262127,85.599,18.0,ICOOK KOKSTAD AS,Annen undervisning ikke nevnt annet sted
921201397,56.101,6.0,ICOOK LAGUNEN AS,Drift av restauranter og kafeer
911671549,46.739,103.0,ICOPAL AS,Engroshandel med byggevarer ikke nevnt annet sted
984059507,43.919,9.0,ICOPAL HOLDING AS,Takarbeid ellers
991315217,43.919,9.0,ICOPAL NORGE AS,Takarbeid ellers
984834683,43.919,215.0,ICOPALTAK AS,Takarbeid ellers
987058692,52.230,5.0,ICTS NORWAY AS,Andre tjenester tilknyttet lufttransport
998767490,43.990,20.0,ID GULV AS,Annen spesialisert bygge- og anleggsvirksomhet
998411424,71.129,5.0,ID LOCK AS,Annen teknisk konsulentvirksomhet
854557912,47.594,6.0,ID MUSIKK AS,Butikkhandel med musikkinstrumenter og noter
951330418,18.120,11.0,ID REKLAME AS,Trykking ellers
918096841,47.111,12.0,IDA BORGEN AS,Butikkhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler
917861439,47.112,9.0,IDA ELISE FOSSMO BUTIKKDRIFT,Kioskhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler
921186827,47.111,22.0,IDA HALVORSEN DAGLIGVARE AS,Butikkhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler
995519194,47.750,7.0,IDA SOFIE WIIK,Butikkhandel med kosmetikk og toalettartikler
914196515,47.750,9.0,IDA WEST AS,Butikkhandel med kosmetikk og toalettartikler
992758848,49.410,16.0,IDAR KARLSEN TRANSPORT AS,Godstransport på vei
988426873,47.710,33.0,IDAS VERDEN AS,Butikkhandel med klær
819745552,43.320,3.0,IDE BYGG OG BAD AS,Snekkerarbeid
942425945,46.900,109.0,IDE HOUSE OF BRANDS AS,Uspesifisert engroshandel
992890002,47.591,12.0,IDE MØBLER BODØ AS,Butikkhandel med møbler
917338728,47.591,9.0,IDE MØBLER FAUSKE AS,Butikkhandel med møbler
953389010,71.129,1.0,IDEA CONSULTANTS AS,Annen teknisk konsulentvirksomhet
960319435,88.993,157.0,IDEA KOMPETANSE AS,Arbeidstrening for ordinært arbeidsmarked
993765767,96.010,3.0,IDEAL RENS A Akdas,Vaskeri- og renserivirksomhet
987651555,41.200,7.0,IDEALHUS AS,Oppføring av bygninger
991165088,62.020,19.0,IDEAS2EVIDENCE LTD,Konsulentvirksomhet tilknyttet informasjonsteknologi
910213407,47.521,22.0,IDEBYGG AS,"Butikkhandel med bredt utvalg av jernvarer, fargevarer og andre byggevarer"
916789041,41.200,10.0,IDEHUS NAMDAL AS,Oppføring av bygninger
989384899,41.200,20.0,IDEHUS ROMERIKE AS,Oppføring av bygninger
990092966,41.200,12.0,IDEHUS ØSTFOLDBYGG AS,Oppføring av bygninger
980879798,82.990,10.0,IDEHUSGRUPPEN AS,Annen forretningsmessig tjenesteyting ikke nevnt annet sted
990463360,16.231,8.0,IDEHYTTA AS,Produksjon av monteringsferdige hus
937757875,43.320,23.0,IDEMA AS,Snekkerarbeid
990542457,68.209,4.0,IDEMA INVEST AS,Utleie av egen eller leid fast eiendom ellers
936441114,18.120,47.0,IDEMIA NORWAY AS,Trykking ellers
953133210,06.100,59.0,IDEMITSU PETROLEUM NORGE AS,Utvinning av råolje
